CH1,CH2,t
2.140000164508819580e-01,3.479999955743551254e-03,2.840999999999999776e-03
2.140000164508819580e-01,3.399999812245368958e-03,2.841999999999999908e-03
2.120000123977661133e-01,3.279999829828739166e-03,2.843000000000000041e-03
2.100000083446502686e-01,3.439999883994460106e-03,2.843999999999999740e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.844999999999999873e-03
2.120000123977661133e-01,3.279999829828739166e-03,2.846000000000000005e-03
2.120000123977661133e-01,3.439999883994460106e-03,2.846999999999999705e-03
2.180000096559524536e-01,3.479999955743551254e-03,2.847999999999999837e-03
2.120000123977661133e-01,3.359999973326921463e-03,2.848999999999999970e-03
2.160000205039978027e-01,3.399999812245368958e-03,2.849999999999999669e-03
2.160000205039978027e-01,3.479999955743551254e-03,2.850999999999999802e-03
2.180000096559524536e-01,3.359999973326921463e-03,2.851999999999999934e-03
2.140000164508819580e-01,3.399999812245368958e-03,2.853000000000000067e-03
2.180000096559524536e-01,3.279999829828739166e-03,2.853999999999999766e-03
2.160000205039978027e-01,3.399999812245368958e-03,2.854999999999999899e-03
2.100000083446502686e-01,3.359999973326921463e-03,2.856000000000000032e-03
2.140000164508819580e-01,3.439999883994460106e-03,2.856999999999999731e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.857999999999999863e-03
2.180000096559524536e-01,3.519999794661998749e-03,2.858999999999999996e-03
2.120000123977661133e-01,3.439999883994460106e-03,2.859999999999999695e-03
2.100000083446502686e-01,3.439999883994460106e-03,2.860999999999999828e-03
2.140000164508819580e-01,3.439999883994460106e-03,2.861999999999999961e-03
2.140000164508819580e-01,3.479999955743551254e-03,2.862999999999999660e-03
2.180000096559524536e-01,3.399999812245368958e-03,2.863999999999999792e-03
2.160000205039978027e-01,3.479999955743551254e-03,2.864999999999999925e-03
2.120000123977661133e-01,3.439999883994460106e-03,2.866000000000000058e-03
2.140000164508819580e-01,3.399999812245368958e-03,2.866999999999999757e-03
2.180000096559524536e-01,3.479999955743551254e-03,2.867999999999999890e-03
2.160000205039978027e-01,3.640000009909272194e-03,2.869000000000000022e-03
2.160000205039978027e-01,3.439999883994460106e-03,2.869999999999999721e-03
2.160000205039978027e-01,3.479999955743551254e-03,2.870999999999999854e-03
2.160000205039978027e-01,3.439999883994460106e-03,2.871999999999999987e-03
2.120000123977661133e-01,3.559999866411089897e-03,2.872999999999999686e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.873999999999999819e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.874999999999999951e-03
2.180000096559524536e-01,3.559999866411089897e-03,2.876000000000000084e-03
2.220000177621841431e-01,3.519999794661998749e-03,2.876999999999999783e-03
2.160000205039978027e-01,3.439999883994460106e-03,2.877999999999999916e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.879000000000000049e-03
2.180000096559524536e-01,3.640000009909272194e-03,2.879999999999999748e-03
2.120000123977661133e-01,3.519999794661998749e-03,2.880999999999999880e-03
2.220000177621841431e-01,3.519999794661998749e-03,2.882000000000000013e-03
2.160000205039978027e-01,3.640000009909272194e-03,2.882999999999999712e-03
2.160000205039978027e-01,3.519999794661998749e-03,2.883999999999999845e-03
2.160000205039978027e-01,3.439999883994460106e-03,2.884999999999999978e-03
2.180000096559524536e-01,3.439999883994460106e-03,2.885999999999999677e-03
2.160000205039978027e-01,3.640000009909272194e-03,2.886999999999999809e-03
2.180000096559524536e-01,3.519999794661998749e-03,2.887999999999999942e-03
2.160000205039978027e-01,3.599999938160181046e-03,2.889000000000000075e-03
2.180000096559524536e-01,3.559999866411089897e-03,2.889999999999999774e-03
2.180000096559524536e-01,3.640000009909272194e-03,2.890999999999999907e-03
2.180000096559524536e-01,3.559999866411089897e-03,2.892000000000000039e-03
2.160000205039978027e-01,3.479999955743551254e-03,2.892999999999999738e-03
2.220000177621841431e-01,3.640000009909272194e-03,2.893999999999999871e-03
2.120000123977661133e-01,3.599999938160181046e-03,2.895000000000000004e-03
2.180000096559524536e-01,3.599999938160181046e-03,2.895999999999999703e-03
2.220000177621841431e-01,3.519999794661998749e-03,2.896999999999999836e-03
2.160000205039978027e-01,3.640000009909272194e-03,2.897999999999999968e-03
2.160000205039978027e-01,3.599999938160181046e-03,2.898999999999999667e-03
2.160000205039978027e-01,3.640000009909272194e-03,2.899999999999999800e-03
2.200000137090682983e-01,3.679999848827719688e-03,2.900999999999999933e-03
2.200000137090682983e-01,3.519999794661998749e-03,2.902000000000000066e-03
2.160000205039978027e-01,3.599999938160181046e-03,2.902999999999999765e-03
2.160000205039978027e-01,3.519999794661998749e-03,2.903999999999999897e-03
2.200000137090682983e-01,3.679999848827719688e-03,2.905000000000000030e-03
2.160000205039978027e-01,3.719999920576810837e-03,2.905999999999999729e-03
2.180000096559524536e-01,3.679999848827719688e-03,2.906999999999999862e-03
2.220000177621841431e-01,3.679999848827719688e-03,2.907999999999999995e-03
2.200000137090682983e-01,3.559999866411089897e-03,2.908999999999999694e-03
2.160000205039978027e-01,3.599999938160181046e-03,2.909999999999999826e-03
2.220000177621841431e-01,3.679999848827719688e-03,2.910999999999999959e-03
2.160000205039978027e-01,3.519999794661998749e-03,2.911999999999999658e-03
2.220000177621841431e-01,3.640000009909272194e-03,2.912999999999999791e-03
2.180000096559524536e-01,3.640000009909272194e-03,2.913999999999999924e-03
2.200000137090682983e-01,3.719999920576810837e-03,2.915000000000000056e-03
2.180000096559524536e-01,3.719999920576810837e-03,2.915999999999999755e-03
2.180000096559524536e-01,3.640000009909272194e-03,2.916999999999999888e-03
2.180000096559524536e-01,3.759999992325901985e-03,2.918000000000000021e-03
2.200000137090682983e-01,3.599999938160181046e-03,2.918999999999999720e-03
2.240000218152999878e-01,3.719999920576810837e-03,2.919999999999999853e-03
2.200000137090682983e-01,3.719999920576810837e-03,2.920999999999999985e-03
2.180000096559524536e-01,3.599999938160181046e-03,2.921999999999999684e-03
2.180000096559524536e-01,3.599999938160181046e-03,2.922999999999999817e-03
2.220000177621841431e-01,3.719999920576810837e-03,2.923999999999999950e-03
2.220000177621841431e-01,3.719999920576810837e-03,2.925000000000000083e-03
2.240000218152999878e-01,3.719999920576810837e-03,2.925999999999999782e-03
2.200000137090682983e-01,3.719999920576810837e-03,2.926999999999999914e-03
2.160000205039978027e-01,3.799999831244349480e-03,2.928000000000000047e-03
2.200000137090682983e-01,3.679999848827719688e-03,2.928999999999999746e-03
2.220000177621841431e-01,3.599999938160181046e-03,2.929999999999999879e-03
2.200000137090682983e-01,3.879999974742531776e-03,2.931000000000000012e-03
2.160000205039978027e-01,3.759999992325901985e-03,2.931999999999999711e-03
2.160000205039978027e-01,3.599999938160181046e-03,2.932999999999999843e-03
2.260000109672546387e-01,3.879999974742531776e-03,2.933999999999999976e-03
2.200000137090682983e-01,3.879999974742531776e-03,2.934999999999999675e-03
2.240000218152999878e-01,3.839999902993440628e-03,2.935999999999999808e-03
2.160000205039978027e-01,3.799999831244349480e-03,2.936999999999999941e-03
2.260000109672546387e-01,3.759999992325901985e-03,2.938000000000000073e-03
2.220000177621841431e-01,3.719999920576810837e-03,2.938999999999999772e-03
2.220000177621841431e-01,3.799999831244349480e-03,2.939999999999999905e-03
2.220000177621841431e-01,3.799999831244349480e-03,2.941000000000000038e-03
2.200000137090682983e-01,3.799999831244349480e-03,2.941999999999999737e-03
2.220000177621841431e-01,3.839999902993440628e-03,2.942999999999999870e-03
2.160000205039978027e-01,3.719999920576810837e-03,2.944000000000000002e-03
2.220000177621841431e-01,3.719999920576810837e-03,2.944999999999999701e-03
2.220000177621841431e-01,3.879999974742531776e-03,2.945999999999999834e-03
2.240000218152999878e-01,3.719999920576810837e-03,2.946999999999999967e-03
2.200000137090682983e-01,3.759999992325901985e-03,2.947999999999999666e-03
2.220000177621841431e-01,3.799999831244349480e-03,2.948999999999999799e-03
2.220000177621841431e-01,3.759999992325901985e-03,2.949999999999999931e-03
2.260000109672546387e-01,3.759999992325901985e-03,2.951000000000000064e-03
2.240000218152999878e-01,3.799999831244349480e-03,2.951999999999999763e-03
2.200000137090682983e-01,3.879999974742531776e-03,2.952999999999999896e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.954000000000000029e-03
2.200000137090682983e-01,3.799999831244349480e-03,2.954999999999999728e-03
2.240000218152999878e-01,3.879999974742531776e-03,2.955999999999999860e-03
2.220000177621841431e-01,3.959999885410070419e-03,2.956999999999999993e-03
2.240000218152999878e-01,3.839999902993440628e-03,2.957999999999999692e-03
2.220000177621841431e-01,3.959999885410070419e-03,2.958999999999999825e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.959999999999999958e-03
2.240000218152999878e-01,3.959999885410070419e-03,2.960999999999999657e-03
2.260000109672546387e-01,3.920000046491622925e-03,2.961999999999999789e-03
2.240000218152999878e-01,3.759999992325901985e-03,2.962999999999999922e-03
2.260000109672546387e-01,3.879999974742531776e-03,2.964000000000000055e-03
2.200000137090682983e-01,3.879999974742531776e-03,2.964999999999999754e-03
2.220000177621841431e-01,4.040000028908252716e-03,2.965999999999999887e-03
2.220000177621841431e-01,3.759999992325901985e-03,2.967000000000000019e-03
2.200000137090682983e-01,3.839999902993440628e-03,2.967999999999999718e-03
2.300000190734863281e-01,3.839999902993440628e-03,2.968999999999999851e-03
2.200000137090682983e-01,3.719999920576810837e-03,2.969999999999999984e-03
2.260000109672546387e-01,3.959999885410070419e-03,2.970999999999999683e-03
2.200000137090682983e-01,3.920000046491622925e-03,2.971999999999999816e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.972999999999999948e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.974000000000000081e-03
2.260000109672546387e-01,3.999999724328517914e-03,2.974999999999999780e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.975999999999999913e-03
2.260000109672546387e-01,4.040000028908252716e-03,2.977000000000000045e-03
2.240000218152999878e-01,3.920000046491622925e-03,2.977999999999999745e-03
2.260000109672546387e-01,3.920000046491622925e-03,2.978999999999999877e-03
2.200000137090682983e-01,3.839999902993440628e-03,2.980000000000000010e-03
2.260000109672546387e-01,3.920000046491622925e-03,2.980999999999999709e-03
2.220000177621841431e-01,3.959999885410070419e-03,2.981999999999999842e-03
2.220000177621841431e-01,3.879999974742531776e-03,2.982999999999999974e-03
2.260000109672546387e-01,3.959999885410070419e-03,2.983999999999999674e-03
2.260000109672546387e-01,3.879999974742531776e-03,2.984999999999999806e-03
2.240000218152999878e-01,3.879999974742531776e-03,2.985999999999999939e-03
2.240000218152999878e-01,3.999999724328517914e-03,2.987000000000000072e-03
2.260000109672546387e-01,4.079999867826700211e-03,2.987999999999999771e-03
2.240000218152999878e-01,3.920000046491622925e-03,2.988999999999999903e-03
2.260000109672546387e-01,3.839999902993440628e-03,2.990000000000000036e-03
2.260000109672546387e-01,3.920000046491622925e-03,2.990999999999999735e-03
2.280000150203704834e-01,3.920000046491622925e-03,2.991999999999999868e-03
2.280000150203704834e-01,4.040000028908252716e-03,2.993000000000000001e-03
2.200000137090682983e-01,4.040000028908252716e-03,2.993999999999999700e-03
2.280000150203704834e-01,4.040000028908252716e-03,2.994999999999999832e-03
2.200000137090682983e-01,4.040000028908252716e-03,2.995999999999999965e-03
2.260000109672546387e-01,3.959999885410070419e-03,2.996999999999999664e-03
2.300000190734863281e-01,4.040000028908252716e-03,2.997999999999999797e-03
2.280000150203704834e-01,4.040000028908252716e-03,2.998999999999999930e-03
2.280000150203704834e-01,3.999999724328517914e-03,3.000000000000000062e-03
2.240000218152999878e-01,4.040000028908252716e-03,3.000999999999999761e-03
2.260000109672546387e-01,3.920000046491622925e-03,3.001999999999999894e-03
2.240000218152999878e-01,4.040000028908252716e-03,3.003000000000000027e-03
2.260000109672546387e-01,3.920000046491622925e-03,3.003999999999999726e-03
2.260000109672546387e-01,4.119999706745147705e-03,3.004999999999999859e-03
2.240000218152999878e-01,4.079999867826700211e-03,3.005999999999999991e-03
2.260000109672546387e-01,3.999999724328517914e-03,3.006999999999999690e-03
2.300000190734863281e-01,4.040000028908252716e-03,3.007999999999999823e-03
2.240000218152999878e-01,4.079999867826700211e-03,3.008999999999999956e-03
2.260000109672546387e-01,3.999999724328517914e-03,3.009999999999999655e-03
2.260000109672546387e-01,3.959999885410070419e-03,3.010999999999999788e-03
2.260000109672546387e-01,3.959999885410070419e-03,3.011999999999999920e-03
2.260000109672546387e-01,4.040000028908252716e-03,3.013000000000000053e-03
2.260000109672546387e-01,3.959999885410070419e-03,3.013999999999999752e-03
2.260000109672546387e-01,4.119999706745147705e-03,3.014999999999999885e-03
2.260000109672546387e-01,3.999999724328517914e-03,3.016000000000000018e-03
2.280000150203704834e-01,3.999999724328517914e-03,3.016999999999999717e-03
2.280000150203704834e-01,4.079999867826700211e-03,3.017999999999999849e-03
2.300000190734863281e-01,4.119999706745147705e-03,3.018999999999999982e-03
2.280000150203704834e-01,4.119999706745147705e-03,3.019999999999999681e-03
2.240000218152999878e-01,4.040000028908252716e-03,3.020999999999999814e-03
2.260000109672546387e-01,4.040000028908252716e-03,3.021999999999999947e-03
2.260000109672546387e-01,4.079999867826700211e-03,3.023000000000000079e-03
2.260000109672546387e-01,4.079999867826700211e-03,3.023999999999999778e-03
2.260000109672546387e-01,4.079999867826700211e-03,3.024999999999999911e-03
2.340000122785568237e-01,4.119999706745147705e-03,3.026000000000000044e-03
2.240000218152999878e-01,3.999999724328517914e-03,3.026999999999999743e-03
2.300000190734863281e-01,4.040000028908252716e-03,3.027999999999999876e-03
2.340000122785568237e-01,4.040000028908252716e-03,3.029000000000000008e-03
2.280000150203704834e-01,4.119999706745147705e-03,3.029999999999999707e-03
2.280000150203704834e-01,4.119999706745147705e-03,3.030999999999999840e-03
2.220000177621841431e-01,4.199999850243330002e-03,3.031999999999999973e-03
2.300000190734863281e-01,4.160000011324882507e-03,3.032999999999999672e-03
2.300000190734863281e-01,4.160000011324882507e-03,3.033999999999999805e-03
2.280000150203704834e-01,4.160000011324882507e-03,3.034999999999999937e-03
2.260000109672546387e-01,4.119999706745147705e-03,3.036000000000000070e-03
2.300000190734863281e-01,4.079999867826700211e-03,3.036999999999999769e-03
2.240000218152999878e-01,4.160000011324882507e-03,3.037999999999999902e-03
2.280000150203704834e-01,4.199999850243330002e-03,3.039000000000000035e-03
2.300000190734863281e-01,4.199999850243330002e-03,3.039999999999999734e-03
2.260000109672546387e-01,4.079999867826700211e-03,3.040999999999999866e-03
2.240000218152999878e-01,4.119999706745147705e-03,3.041999999999999999e-03
2.300000190734863281e-01,4.119999706745147705e-03,3.042999999999999698e-03
2.280000150203704834e-01,4.119999706745147705e-03,3.043999999999999831e-03
2.300000190734863281e-01,4.160000011324882507e-03,3.044999999999999964e-03
2.340000122785568237e-01,4.160000011324882507e-03,3.045999999999999663e-03
2.320000082254409790e-01,4.199999850243330002e-03,3.046999999999999795e-03
2.280000150203704834e-01,4.239999689161777496e-03,3.047999999999999928e-03
2.340000122785568237e-01,4.119999706745147705e-03,3.049000000000000061e-03
2.280000150203704834e-01,4.199999850243330002e-03,3.049999999999999760e-03
2.340000122785568237e-01,4.079999867826700211e-03,3.050999999999999893e-03
2.280000150203704834e-01,4.119999706745147705e-03,3.052000000000000025e-03
